EMD-76109	GluA2-STZ desensitized state with partial agonist NOW at 25 degrees C (TMD only)	Newton TP, Yen LY, Gangwar SP, Sobolevsky AI	REL	2026-09-23
EMD-76110	GluA2-STZ desensitized state with partial agonist NOW at 25 degrees C (consensus)	Newton TP, Yen LY, Gangwar SP, Sobolevsky AI	REL	2026-09-23
EMD-76112	GluA2-STZ open state with partial agonist NOW at 25 degrees C (LBD-TMD only)	Newton TP, Yen LY, Gangwar SP, Sobolevsky AI	REL	2026-09-23
EMD-76115	GluA2-STZ pre-active state with partial agonist NOW at 25 degrees C (LBD-TMD only)	Newton TP, Yen LY, Gangwar SP, Sobolevsky AI	REL	2026-09-23
EMD-76121	GluA2-STZ open state with full agonist glutamate (Glu) at 25 degrees C (ATD only)	Newton TP, Yen LY, Gangwar SP, Sobolevsky AI	REL	2026-09-23
EMD-76123	GluA2-STZ open state with full agonist glutamate (Glu) at 25 degrees C (consensus)	Newton TP, Yen LY, Gangwar SP, Sobolevsky AI	REL	2026-09-23
EMD-76124	GluA2-STZ open state with full agonist glutamate (Glu) at 25 degrees C (TMD only)	Newton TP, Yen LY, Gangwar SP, Sobolevsky AI	REL	2026-09-23
EMD-76462	CryoEM structure of monoclonal Fab 047-09 1A02 binding the lateral patch of influenza virus H1 HA (A/California/04/2009 H1N1)	Fernandez-Quintero ML, Han J, Ward AB	REL	2026-09-23
EMD-79003	AAV2 Rep68(delta1-209)/capsid/DNA complex	Kaelber JT, Barnakov V, Shen J, Escalante CR	REL	2026-09-23
EMD-53309	Consensus map of M. pneumoniae 50S large ribosomal subunit in native cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53612	Map of M. pneumoniae 30S empty/factorless in native cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53613	Map of M. pneumoniae 30S IF1/3 in native cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53614	Map of M. pneumoniae 30S IF1/3 tRNA in native cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53615	Map of M. pneumoniae 30S IF2 (all, flexible) in native cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53616	Map of M. pneumoniae 30S IF2 (all, stable) in native cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53617	Map of M. pneumoniae 30S IF1/2/3 in native cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53624	Map of M. pneumoniae 30S iT-TC (flexible) in native cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53626	Map of M. pneumoniae 50S empty/factorless in native cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53628	Map of M. pneumoniae 50S late/inactive in native cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53630	Map of M. pneumoniae 50S membrane complex in native cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53631	Map of M. pneumoniae 50S mid biogenesis in native cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53637	Map of M. pneumoniae 50S RRF in native cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53641	Map of M. pneumoniae 50S trigger factor in native cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53648	Map of M. pneumoniae 70S A,P,E in native cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53649	Map of M. pneumoniae 70S A,P in native cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53652	Map of M. pneumoniae 70S A,P,E/EOUT in native cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53653	Map of M. pneumoniae 70S A/P,P/E in native cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53654	Map of M. pneumoniae 70S A, P, EOUT in native cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53657	Map of M. pneumoniae 70S A*, P/E in native cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53658	Map of M. pneumoniae 70S A/P,P/E, EF-G in native cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53659	Map of M. pneumoniae 70S ap/P,pe/E in native cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53660	Map of M. pneumoniae 70S A*,P/E, EF-G in native cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53661	Map of M. pneumoniae 70S EF-Tu A/T,P in native cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53662	Map of M. pneumoniae 70S EF-Tu A/T,P,E in native cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53663	Map of M. pneumoniae 70S S4LSU in native cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53664	Map of M. pneumoniae 70S membrane complex in native cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53665	Map of M. pneumoniae 70S P in native cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53666	Map of M. pneumoniae 70S P,E in native cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53667	Map of M. pneumoniae 70S P, EOUT in native cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53669	Map of M. pneumoniae 70S P/E in native cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53672	Map of M. pneumoniae 70S trigger factor in native cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53674	Map of M. pneumoniae 70S transertion-like (collided RNAP) in native cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53676	Map of M. pneumoniae 70S transertion-like (stable RNAP) in native cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53677	Map of M. pneumoniae 30S iT-TC (flexible RNAP recentered subset) in native cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53698	Map of M. pneumoniae 30S iT-TC (flexible) in pseudouridimycin-treated cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53704	Map of M. pneumoniae 50S membrane complex in pseudouridimycin-treated cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53713	Map of M. pneumoniae 70S A/P,P/E, EF-G in pseudouridimycin-treated cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53734	Map of M. pneumoniae 70S transertion-like (collided RNAP) in pseudouridimycin-treated cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53737	Map of M. pneumoniae 70S P,E in pseudouridimycin-treated cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53758	Map of M. pneumoniae 30S IF3 in fidaxomicin-treated cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53760	Map of M. pneumoniae 30S iT-TC (flexible) in fidaxomicin-treated cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53763	Map of M. pneumoniae 50S empty/factorless in fidaxomicin-treated cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53764	Map of M. pneumoniae 50S membrane complex in fidaxomicin-treated cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53816	Map of M. pneumoniae 50S membrane complex in chloramphenicol-treated cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53825	Map of M. pneumoniae 70S A,P,E in chloramphenicol-treated cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53839	Map of M. pneumoniae 70S S4LSU in chloramphenicol-treated cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53845	Map of M. pneumoniae 30S iT-TC (flexible RNAP recentered subset) in pseudouridimycin-treated cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53849	Map of E. coli 50S membrane complex with SecYEG	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-55035	Zuzalysin zymogen dodecahedral complex E439A	Rodriguez-Banqueri A, Madej M, Eckhard U, Potempa J, Gomis Ruth FX, Koziej L, Madej M	REL	2026-09-23
EMD-55666	E.coli ribosome reconstruction from frames 21-40, dose weighted	Wazny G, Glatt S, Indyka P, Jaciuk M, Rawski M, Biela AP	REL	2026-09-23
EMD-55668	E.coli ribosome reconstruction from frames 61-80, dose weighted	Wazny G, Glatt S, Indyka P, Jaciuk M, Rawski M, Biela AP	REL	2026-09-23
EMD-55673	E.coli ribosome reconstruction from frames 1-80, not dose weighted	Wazny G, Glatt S, Indyka P, Jaciuk M, Rawski M, Biela AP	REL	2026-09-23
EMD-55674	human type ribosome reconstruction from frames 1-20	Wazny G, Glatt S, Indyka P, Jaciuk M, Rawski M, Biela AP	REL	2026-09-23
EMD-55675	human type ribosome reconstruction from frames 21-40	Wazny G, Glatt S, Indyka P, Jaciuk M, Rawski M, Biela AP	REL	2026-09-23
EMD-55681	human type ribosome reconstruction from frames 1-40, not dose weighted	Wazny G, Glatt S, Indyka P, Jaciuk M, Rawski M, Biela AP	REL	2026-09-23
EMD-55682	human type ribosome reconstruction from frames 1-80	Wazny G, Glatt S, Indyka P, Jaciuk M, Rawski M, Biela AP	REL	2026-09-23
EMD-56099	gp39 protein from Escherichia phage vB_EcoS_NBD2, unbent tubule, helix refine consensus map	Sasnauskas G, Tamulaitiene G, Poviloniene S, Casaite V, Meskys R	REL	2026-09-23
EMD-56100	gp39 protein from Escherichia phage vB_EcoS_NBD2, unbent tubule, focused map 1	Sasnauskas G, Tamulaitiene G, Poviloniene S, Casaite V, Meskys R	REL	2026-09-23
EMD-56101	gp39 protein from Escherichia phage vB_EcoS_NBD2, unbent tubule, focused map 2	Sasnauskas G, Tamulaitiene G, Poviloniene S, Casaite V, Meskys R	REL	2026-09-23
EMD-56103	gp39 protein from Escherichia phage vB_EcoS_NBD2, unbent tubule	Sasnauskas G, Tamulaitiene G, Poviloniene S, Casaite V, Meskys R, Meskys R	REL	2026-09-23
EMD-63836	Cryo-EM map of UBE3A monomer	Ren XK, Xin J, Liu JB, Chen SW, Yan KG, Liu XT, Zhang MJ	REL	2026-09-23
EMD-63837	Structure of UBE3A T485E tetramer	Ren XK, Xin J, Liu JB, Chen SW, Yan KG, Liu XT, Zhang MJ	REL	2026-09-23
EMD-63838	Structure of UBE3A tetramer	Ren XK, Xin J, Liu JB, Chen SW, Yan KG, Liu XT, Zhang MJ	REL	2026-09-23
EMD-63839	Structure of UBE3A dimer	Ren XK, Xin J, Liu JB, Chen SW, Yan KG, Liu XT, Zhang MJ	REL	2026-09-23
EMD-63840	Consensus map of UBE3A-E6-p53 complex	Ren XK, Xin J, Liu JB, Chen SW, Yan KG, Liu XT, Zhang MJ	REL	2026-09-23
EMD-63841	Focused refinement of E6-p53 complex	Ren XK, Xin J, Liu JB, Chen SW, Yan KG, Liu XT, Zhang MJ	REL	2026-09-23
EMD-63842	Focused refinement of UBE3A-E6 complex	Ren XK, Xin J, Liu JB, Chen SW, Yan KG, Liu XT, Zhang MJ	REL	2026-09-23
EMD-63843	Structure of UBE3A-E6-p53 complex	Ren XK, Xin J, Liu JB, Chen SW, Yan KG, Liu XT, Zhang MJ	REL	2026-09-23
EMD-65053	Cryo-EM structure of AtNUTECD-SCREW2-AtBAK1ECD complex	Xu Y, Wei X	REL	2026-09-23
EMD-65054	Cryo-EM structure of AtNUTECD in apo state	Xu Y, Wei X	REL	2026-09-23
EMD-66299	human 80S ribosome delta eL41 non-rotated state	Fujino M, Tanaka Y, Iwasaki W, Ito T, Yokoyama T	REL	2026-09-23
EMD-66864	Structure of the CX3CL1.44-US28-GqiN18-scFv16 in the E-state	Jude KM, Garcia KC, Tsutsumi N	REL	2026-09-23
EMD-66923	Structure of the CX3CL1.44-US28-GqiN18-scFv16 in the T2C-state	Jude KM, Tsutsumi N	REL	2026-09-23
EMD-66942	Structure of the CX3CL1.44-US28-GqiN18-scFv16 in the E-state, chemokine domain fully modeled	Jude KM, Garcia KC, Tsutsumi N	REL	2026-09-23
EMD-67942	a bacterial caspase bound to ligand	Wang WH, Feng Y	REL	2026-09-23
EMD-67943	a bacterial caspase	Wang WH, Feng Y	REL	2026-09-23
EMD-67944	A bacterial caspase in an inhibited state	Wang WH, Feng Y	REL	2026-09-23
EMD-72561	The spike protein of HCoV-OC43 obtained from data collected on 100 kV Tundra at 230 kX magnification with Falcon C detector	Pathirage R, Acharya P	REL	2026-09-23
EMD-72562	The spike protein of HCoV-OC43 obtained from data collected on 100 kV Tundra at 180kX magnification with Falcon C detector	Pathirage R, Acharya P	REL	2026-09-23
EMD-72651	HB3VAR03 CIDRa1.4 in complex with B57 and C50 fabs	Raghavan SSR, Ward AB	REL	2026-09-23
EMD-75627	Human Slo1-paxilline complex under divalent chelated condition - full model	Chowdhury S, Pal K, Kallure GS	REL	2026-09-23
EMD-75629	Human Slo1-Paxilline complex under divalent chelated condition - gating-ring masked	Chowdhury S, Pal K, Kallure GS	REL	2026-09-23
EMD-76025	Cryo-EM structure of trimeric Nitrogenase MoFe protein from Methanosarcina acetivorans	Kashyap R, Antony E	REL	2026-09-23
EMD-76058	GluA2 open state + RR2b + Glu (full-length composite map)	Newton TP, Yen LY, Gangwar SP, Sobolevsky AI	REL	2026-09-23
EMD-76099	GluA2-STZ open state with partial agonist FW at 25 degrees C (ATD only)	Newton TP, Yen LY, Gangwar SP, Sobolevsky AI	REL	2026-09-23
EMD-76100	GluA2-STZ open state with partial agonist FW at 25 degrees C (LBD-TMD only)	Newton TP, Yen LY, Gangwar SP, Sobolevsky AI	REL	2026-09-23
EMD-76101	GluA2-STZ open state with partial agonist FW at 25 degrees C (consensus)	Newton TP, Yen LY, Gangwar SP, Sobolevsky AI	REL	2026-09-23
EMD-76103	GluA2-STZ open state with partial agonist IW at 25 degrees C (LBD-TMD only)	Newton TP, Yen LY, Gangwar SP, Sobolevsky AI	REL	2026-09-23
EMD-76107	GluA2-STZ pre-active state with partial agonist kainic acid (KA) at 25 degrees C (consensus)	Newton TP, Yen LY, Gangwar SP, Sobolevsky AI	REL	2026-09-23
EMD-76111	GluA2-STZ open state with partial agonist NOW at 25 degrees C (ATD only)	Newton TP, Yen LY, Gangwar SP, Sobolevsky AI	REL	2026-09-23
EMD-76113	GluA2-STZ open state with partial agonist NOW at 25 degrees C (consensus)	Newton TP, Yen LY, Gangwar SP, Sobolevsky AI	REL	2026-09-23
EMD-76114	GluA2-STZ pre-active state with partial agonist NOW at 25 degrees C (ATD only)	Newton TP, Yen LY, Gangwar SP, Sobolevsky AI	REL	2026-09-23
EMD-76116	GluA2-STZ pre-active state with partial agonist NOW at 25 degrees C (consensus)	Newton TP, Yen LY, Gangwar SP, Sobolevsky AI	REL	2026-09-23
EMD-76117	GluA2-STZ desensitized state with full agonist glutamate (Glu) at 25 degrees C (ATD only)	Newton TP, Yen LY, Gangwar SP, Sobolevsky AI	REL	2026-09-23
EMD-76118	GluA2-STZ desensitized state with full agonist glutamate (Glu) at 25 degrees C (LBD-TMD only)	Newton TP, Yen LY, Gangwar SP, Sobolevsky AI	REL	2026-09-23
EMD-76119	GluA2-STZ desensitized state with full agonist glutamate (Glu) at 25 degrees C (consensus)	Newton TP, Yen LY, Gangwar SP, Sobolevsky AI	REL	2026-09-23
EMD-76120	GluA2-STZ desensitized state with full agonist glutamate (Glu) at 25 degrees C (TMD only)	Newton TP, Yen LY, Gangwar SP, Sobolevsky AI	REL	2026-09-23
EMD-76122	GluA2-STZ open state with full agonist glutamate (Glu) at 25 degrees C (LBD-TMD only)	Newton TP, Yen LY, Gangwar SP, Sobolevsky AI	REL	2026-09-23
EMD-76263	Cryo-EM structure of Nitrogenase MoFe protein from Methanosarcina acetivorans bound to the NifI inhibitor complex in C3 symmetry	Kashyap R, Antony E	REL	2026-09-23
EMD-53755	Map of M. pneumoniae 30S empty/factorless in fidaxomicin-treated cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53757	Map of M. pneumoniae 30S IF1/3 tRNA in fidaxomicin-treated cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-53841	Map of M. pneumoniae 70S membrane complex in chloramphenicol-treated cells	Dobbs JM, Jensen RK, Mahamid J	REL	2026-09-23
EMD-55686	Murine RNF213 bound to maltoheptaose	Yip MCJ, Naydenova K, Randow F	REL	2026-09-23
EMD-55687	Murine RNF213 bound to maltoheptaose (Consensus refinement)	Yip MCJ, Naydenova K, Randow F	REL	2026-09-23
EMD-55688	Murine RNF213 bound to maltoheptaose (Focused refinement of ATPase domain)	Yip MCJ, Naydenova K, Randow F	REL	2026-09-23
EMD-55689	Murine RNF213 bound to maltoheptaose (Focused refinement of stalk)	Yip MCJ, Naydenova K, Randow F	REL	2026-09-23
EMD-55690	Murine RNF213 bound to maltoheptaose (Focused refinement of top of stalk)	Yip MCJ, Naydenova K, Randow F	REL	2026-09-23
EMD-55691	Murine RNF213 bound to maltoheptaose (Focused refinement of CBM20 domain)	Yip MCJ, Naydenova K, Randow F	REL	2026-09-23
EMD-55692	Murine RNF213 bound to maltoheptaose (Focused refinement of E3 module)	Yip MCJ, Naydenova K, Randow F	REL	2026-09-23
EMD-55693	Murine RNF213 bound to maltoheptaose (Focused refinement of E3 shell)	Yip MCJ, Naydenova K, Randow F	REL	2026-09-23
EMD-57132	Cryo-EM structure of 3-methylcrotonyl- CoA carboxylase (MCC) complex (BC-engage BCCP state) from Mycobacterium smegmatis	Yadav A, Geibel SRJ	REL	2026-09-23
EMD-58361	Mouse 80S ribosome, sgRNA control	Rabl J, Valdivia Francia F, Sendoel A	REL	2026-09-23
EMD-58362	Mouse 80S ribosome, Gm10076 KO	Rabl J, Valdivia Francia F, Sendoel A	REL	2026-09-23
EMD-58363	Mouse 80S ribosome, eL41 KO	Rabl J, Valdivia Francia F, Sendoel A	REL	2026-09-23
EMD-58364	Mouse 80S ribosome, sgRNA control, P-site tRNA	Rabl J, Valdivia Francia F, Sendoel A	REL	2026-09-23
EMD-58365	Mouse 80S ribosome, sgRNA control, A,P-site tRNA	Rabl J, Valdivia Francia F, Sendoel A	REL	2026-09-23
EMD-58366	Mouse 80S ribosome, sgRNA control, empty 80S	Rabl J, Valdivia Francia F, Sendoel A	REL	2026-09-23
EMD-58367	Mouse 80S ribosome, sgRNA control, eEF2	Rabl J, Valdivia Francia F, Sendoel A	REL	2026-09-23
EMD-58368	Mouse 80S ribosome, Gm10076 KO, P-site tRNA	Rabl J, Valdivia Francia F, Sendoel A	REL	2026-09-23
EMD-58369	Mouse 80S ribosome, Gm10076 KO, A,P-site tRNA	Rabl J, Valdivia Francia F, Sendoel A	REL	2026-09-23
EMD-58370	Mouse 80S ribosome, Gm10076 KO, eEF2	Rabl J, Valdivia Francia F, Sendoel A	REL	2026-09-23
EMD-58371	Mouse 80S ribosome, Gm10076 KO, empty 80S	Rabl J, Valdivia Francia F, Sendoel A	REL	2026-09-23
EMD-58372	Mouse 80S ribosome, eL41 KO (sg2 C11), A/P,P/E-site tRNA	Rabl J, Valdivia Francia F, Sendoel A	REL	2026-09-23
EMD-58373	Mouse 80S ribosome, eL41 KO (sg2 C11), P-site tRNA	Rabl J, Valdivia Francia F, Sendoel A	REL	2026-09-23
EMD-58374	Mouse 80S ribosome, eL41 KO (sg2 C11), eEF2, E-site tRNA	Rabl J, Valdivia Francia F, Sendoel A	REL	2026-09-23
EMD-58375	Mouse 80S ribosome, eL41 KO (sg2 C11), weak P/E-site tRNA, weak P/E-site tRNA	Rabl J, Valdivia Francia F, Sendoel A	REL	2026-09-23
EMD-58376	Mouse 80S ribosome, eL41 KO (sg2 C11), A,P-site tRNA	Rabl J, Valdivia Francia F, Sendoel A	REL	2026-09-23
EMD-58377	Mouse 80S ribosome, eL41 KO (sg4 G7), A/P,P/E-site tRNA	Rabl J, Valdivia Francia F, Sendoel A	REL	2026-09-23
EMD-58378	Mouse 80S ribosome, eL41 KO (sg4 G7), P-site tRNA	Rabl J, Valdivia Francia F, Sendoel A	REL	2026-09-23
EMD-58379	Mouse 80S ribosome, eL41 KO (sg4 G7), empty 80S	Rabl J, Valdivia Francia F, Sendoel A	REL	2026-09-23
EMD-58380	Mouse 80S ribosome, eL41 KO (sg4 G7), empty 80S (2)	Rabl J, Valdivia Francia F, Sendoel A	REL	2026-09-23
EMD-58381	Mouse 80S ribosome, eL41 KO (sg4 G7), eEF2	Rabl J, Valdivia Francia F, Sendoel A	REL	2026-09-23
EMD-58382	Mouse 80S ribosome, eL41 KO (sg5 F10), P-site tRNA	Rabl J, Valdivia Francia F, Sendoel A	REL	2026-09-23
EMD-58383	Mouse 80S ribosome, eL41 KO (sg5 F10), eEF2	Rabl J, Valdivia Francia F, Sendoel A	REL	2026-09-23
EMD-58384	Mouse 80S ribosome, eL41 KO (sg5 F10), IFRD2	Rabl J, Valdivia Francia F, Sendoel A	REL	2026-09-23
EMD-58385	Mouse 80S ribosome, eL41 KO (sg5 F10), A,P-site tRNA	Rabl J, Valdivia Francia F, Sendoel A	REL	2026-09-23
EMD-58386	Mouse 80S ribosome, eL41 KO (sg2 F6), P-site tRNA	Rabl J, Valdivia Francia F, Sendoel A	REL	2026-09-23
EMD-59440	murine RNF213 (Y434A) (focused refinement of CBM20 domain)	Yip MCJ, Naydenova K, Randow F	REL	2026-09-23
EMD-59441	murine RNF213 (Y434A) (focused refinement of E3)	Yip MCJ, Naydenova K, Randow F	REL	2026-09-23
EMD-59442	murine RNF213 (Y434A) (focused refinement of E3 shell)	Yip MCJ, Naydenova K, Randow F	REL	2026-09-23
EMD-59443	murine RNF213 (Y434A) (consensus refinement)	Yip MCJ, Naydenova K, Randow F	REL	2026-09-23
EMD-63802	Structure of the intial complex in filament assembly at 3.31 angstroms resolution, conformation 1.	Chen LX, Jiang WX, Cheng XQ, Dong X, Xing Q	REL	2026-09-23
EMD-63831	Cryo-EM structure of peptide GPCR-Gq complex	Liu SH, Zhang YJ, Hua T, Liu ZJ	REL	2026-09-23
EMD-63859	Structure of alpha subunit of class Ib Ribonucleotide reductase in Mycobacteria (apo form)	Yadav LR, Mande SC, Vinothkumar KR, Kumar J	REL	2026-09-23
EMD-64407	Cryo-EM structure of the ZQ16-bound GPR84 receptor-Gi complex	Choi MK, Cho HS	REL	2026-09-23
EMD-64807	Cryo-EM structure of the GLPG1205-bound GPR84 receptor	Choi MK, Cho HS	REL	2026-09-23
EMD-65652	cryo-EM structure of PSII D1-S264V from Thermosynechococcus vestitus BP-1	Fan SB, Jiang HW, Kato K, Tsai P-C, Jia AQ, Nakajima Y, Sugiura M, Shen J-R	REL	2026-09-23
EMD-65724	cryo-EM structure of PSII PsbA3-S264V in complex with DCMU from Thermosynechococcus vestitus BP-1	Fan SB, Jiang HW, Kato K, Tsai P-C, Jia AQ, Nakajima Y, Sugiura M, Shen JR	REL	2026-09-23
EMD-65941	Cryo-EM structure of PSII PsbA3-S264V from Thermosynechococcus vestitus BP-1 (local refinement)	Fan SB, Nakajima Y, Shen JR	REL	2026-09-23
EMD-66216	CgA helical structure	Lin Z, Zhang Q	REL	2026-09-23
EMD-66220	YsaN monomer (Focus Refinement)	Bhattacharyya B, Chakraborty B, Datta S, Patra D	REL	2026-09-23
EMD-66223	Cryo-EM Structure of the 12-Mer ATPase Complex YsaN from the Type III Secretion System of Yersinia enterocolitica	Bhattacharyya B, Chakraborty B, Datta S, Patra D	REL	2026-09-23
EMD-66228	Fusion protein of Helicoverpa armigera nucleopolyhedrovirus in the uncleaved prefusion state	Chong T, Rao G, Fu Y, Cao S	REL	2026-09-23
EMD-66270	Structure of dimeric Tribolium castaneum (Tc) PINK1 L552R mutant in prime-activation conformation	Xu HQ, Liu XY, Xue JR, Li BX, Yu XR, Chen C, Qin XH, Mi LZ, Liu Z	REL	2026-09-23
EMD-66271	Structure of dimeric autoinhibited Tribolium castaneum (Tc) PINK1 L552R mutant in complex with Ca2+	Xu HQ, Liu XY, Xue JR, Li BX, Yu XR, Chen C, Qin XH, Mi LZ, LIu Z	REL	2026-09-23
EMD-66273	Structure of dimeric phosphomimetic mutant of Tribolium castaneum (Tc) PINK1	Xu HQ, Liu XY, Xue JR, Li BX, Yu XR, Chen C, Qin XH, Mi LZ, Liu Z	REL	2026-09-23
EMD-66289	Cryo-EM structure of the Arabidopsis thaliana C2S2M2-type PSII supercomplex	Chen SJB, Wu C, Wu JH, Sui SF, Zhang LX	REL	2026-09-23
EMD-66290	Cryo-EM structure of the Arabidopsis thaliana C4S4M4-type PSII supercomplex	Chen SJB, Wu C, Wu JH, Sui SF, Zhang LX	REL	2026-09-23
EMD-67325	Cryo-EM structure of PI3Kalpha H1047R mutation in complex with STX-478	Liu X, Chen Y, Li G, Chen A, Zhou Q, Wang M-W	REL	2026-09-23
EMD-67327	Cryo-EM structure of PI3Kalpha E545K mutation in complex with STX-478	Liu X, Chen Y, Li G, Chen A, Zhou Q, Wang M-W	REL	2026-09-23
EMD-67328	Cryo-EM structure of PI3Kalpha E542K mutation in complex with STX-478	Liu X, Chen Y, Li G, Chen A, Zhou Q, Wang M-W	REL	2026-09-23
EMD-71076	Human liver phosphofructokinase-1 bound to XJ-4-85	Lynch EM, Jiang X, Hsu K-L, Kollman JM	REL	2026-09-23
EMD-72664	CD4 binding site and gp41-base mouse polyclonal antibodies in complex with BG505 GT1.1 SOSIP following saRNA construct GR2 immunization	Ozorowski G, Gibson G, Ward AB	REL	2026-09-23
EMD-72669	CD4 binding site mouse polyclonal antibodies in complex with BG505 GT1.1 SOSIP following saRNA construct GR6 immunization	Ozorowski G, Gibson G, Ward AB	REL	2026-09-23
EMD-72671	CD4 binding site mouse polyclonal antibodies in complex with BG505 GT1.1 SOSIP following saRNA construct GR14 immunization	Ozorowski G, Gibson G, Ward AB	REL	2026-09-23
EMD-72673	CD4 binding site mouse polyclonal antibodies in complex with BG505 GT1.1 SOSIP following saRNA construct GR16 immunization	Ozorowski G, Gibson G, Ward AB	REL	2026-09-23
EMD-72910	Class 2 SARS-CoV-2 Nsp1 Endonuclease Complex	Michael MV, Shravani SB, Swapnil SD, Yong YX	REL	2026-09-23
EMD-72911	Class 1 SARS-CoV-2 Nsp1 Endonuclease Complex	Michael MV, Shravani SB, Swapnil SD, Yong YX	REL	2026-09-23
EMD-73395	BA.3.2.1 spike, flexible conformation	Wang Y, Hu Y, Chen Z, Liang B, Xie X	REL	2026-09-23
EMD-73405	hACE2/SARS-CoV-2 BA.3.2.1 spike, conformation 2	Wang Y, Hu Y, Chen Z, Liang B, Xie X	REL	2026-09-23
EMD-75215	Structure of Human Argonaute2-miR200b RISC bound to 13nt long target in closed conformation	Garg A, Joshua-Tor L	REL	2026-09-23
EMD-75216	Structure of Human Argonaute2-miR200b RISC bound to 13nt long target in open conformation	Garg A, Joshua-Tor L	REL	2026-09-23
EMD-75217	Structure of Human Argonaute2-miR200b RISC bound to 14nt long target RNA	Garg A, Joshua-Tor L	REL	2026-09-23
EMD-75218	Structure of Human Argonaute2-miR200b RISC bound to 14nt long target in complex with kinase CK1alpha	Garg A, Joshua-Tor L	REL	2026-09-23
EMD-75219	Structure of Human Argonaute2-miR200b RISC bound to 30nt long target RNA	Garg A, Joshua-Tor L	REL	2026-09-23
EMD-75220	Structure of Human Argonaute2-miR200b RISC bound to 30nt long target in complex with kinase CK1alpha	Garg A, Joshua-Tor L	REL	2026-09-23
